,token
1505,"['관자', '야채샐러드', '버터', '구이', '키', '조개관자', '키조개', '저', '오랜만', '이용', '샐러드', '냉장고', '야채', '겨자', '소스', '요거', '은근', '손', '맛', '슬라이스', '빨강', '파프리카', '쪽', '노랑', '오', '이', '고추', '양배추', '조금', '올리브유', '소금', '통마늘', '청주', '후추', '약간']"
1506,"['간식', '술안주', '참치', '회덮밥', '초밥', '하나', '통', '일식집', '끼', '겉면', '회', '말복', '냉동', '어린잎', '새싹', '채소', '라임', '참깨', '술', '검은깨', '간장', '설탕', '식초', '소금', '티스푼', '올리브유', '후추', '연와', '사비', '약간']"
1507,"['달걀', '노른자', '드레싱', '뒤', '달걀흰자', '폼', '핑거', '푸드', '손님', '초대', '음식', '생일상', '나', '샐러드', '계란', '파프리카', '부추', '약간', '마요네즈', '술', '설탕', '스타드', '소금', '집', '양파', '레몬', '식초', '후추']"
1508,"['병원', '퇴원', '환자', '준비', '자극', '다이어트', '분', '식사', '대용', '두부', '망고', '샐러드', '영양가', '것', '모', '가는소금', '식용유', '브로콜리', '약간']"
1509,"['식사', '대신', '간식', '단호박', '샐러드', '안', '맛', '아이스크림', '오이', '마요네즈', '씨', '겨자', '소금']"
1510,"['혼', '밥', '단호박', '샐러드', '건강식', '웰빙', '통', '땅콩', '건포도', '콩', '조금', '마요네즈', '정도', '올리고당', '맞']"
1511,"['야채', '오리엔탈', '드레싱', '오리', '훈제', '샐러드', '아이', '어른', '것', '하프', '팩', '콩나물', '부추', '통깨', '약간', '올리고당']"
1512,"['꽃등심', '식빵', '샐러드', '딸', '올리브', '올리브유', '표고버섯', '양송이버섯', '마늘', '소금', '후추', '발사믹', '베', '네거', '글레이즈', '미나리']"
1513,"['겨자', '소스', '고단', '백', '영양', '식품', '족발', '냉채', '콜라겐', '여름철', '보', '양식', '유자', '해파리', '파프리카', '오이', '양파', '무순', '줌', '레몬', '양배추', '장', '술', '간장', '매실', '청', '식초', '꿀', '유자청', '참기름', '소금', '냉면', '육수', '컵']"
1514,"['과일', '비주얼', '맛', '번', '반', '매력', '삼겹살', '샐러드', '돼지고기', '조합', '유자', '소스', '환상', '색', '집들이', '생일', '등', '특별', '날', '손님', '접대', '굿', '완전', '별미', '키위', '바나나', '딸기', '적양', '배추', '고기', '밑간', '생강술', '스푼', '소금', '후추', '약간', '유자청', '올리브유', '레몬', '즙', '식초', '티스푼', '와사비', '검정깨']"
1515,"['나라', '베트남', '분', '여름', '입맛', '이', '거', '확신', '느억', '맘', '소스', '맛', '나', '고기', '야채', '쌀국수', '음식', '돼지고기', '돼지갈비', '술', '마늘', '생강', '피시', '설탕', '레몬', '즙', '굴', '참기름', '물', '피쉬', '배', '식초', '청양', '고추', '준비', '고수', '취향', '상추', '장', '당근', '양파', '깻잎']"
1516,"['날씨', '음식', '영양', '감칠맛', '냉채', '실', '곤약', '사용', '칼로리', '손님', '초대', '집들이', '보양음식', '다이어트', '등등', '다양', '활용', '가능', '만점', '닭', '가슴', '가슴살', '덩이', '당근', '오이', '맛살', '깨', '겨자', '소스', '분말', '가루', '스푼', '물', '사과', '식초', '레몬', '즙', '설탕', '소금', '소주', '컵', '들기름']"
1517,"['브로콜리', '집', '냉장고', '식', '중', '하나', '방법', '몸', '것', '맛', '편견', '드레싱', '염이', '간', '안', '느낌', '만큼', '건강', '저염식', '된장', '샐러드', '송이', '데', '소금', '물', '간장', '통깨', '참깨', '식초', '꿀', '우유']"
1518,"['텃밭', '호박', '요즘', '제철', '토란', '샐러드', '채식', '거', '이탈리안', '파슬리', '가닥', '토판염', '천일염', '취향', '백', '후추', '캄', '노', '치즈', '파마', '바질', '오일', '올리브유', '가능', '방울토마토', '루', '레몬']"
1519,"['카르', '파', '쵸', '파치', '소고기', '위', '레몬', '즙', '올리브', '오일', '등', '이탈리아', '음식', '것', '굴', '새우', '핑거', '푸드', '집', '파티', '분위기', '장점', '초회', '굴회', '생각', '번', '변화', '생굴', '오이', '술', '바질', '가루', '허브', '소금', '초고추장']"
1520,"['훈제', '연어', '아보카도', '포', '양파', '날', '치알', '김', '가루', '검은깨', '마리네', '이드', '소스', '참기름', '당량', '시라', '챠', '맛', '간장', '마늘']"
1521,"['매운맛', '자극', '맛', '선호', '건강', '생각', '입속', '정화', '웰빙', '필요', '요즘', '영양', '물론', '쿨', '오징어', '냉채', '더위', '입맛', '폭염', '물리', '칠', '저염식', '한식', '샐러드', '나', '칼로리', '음식', '다이어트', '분', '관리', '끼', '소스', '채소', '하나', '본연', '음미', '식감', '암', '예방', '마리', '오', '이', '양파', '방울토마토', '올리브유', '스푼', '마늘', '연', '겨자', '티스푼', '와사비', '설탕', '사과', '식초', '매실', '청', '소금', '검정깨', '오이', '절', '물']"
1522,"['대구', '스테이크', '가지', '파스타', '샐러드', '소금', '후추', '올리브유', '청주', '전분', '오', '일', '오이', '견과', '발사믹', '식초', '양파']"
1523,"['덕', '크림치즈', '식감', '마약', '릭', '거트', '은근', '중독', '번', '맛', '유산균', '몸', '다이어트', '최고', '영양', '말', '것', '인내심', '저', '요즘', '우유', '액', '티', '비아', '불가리스', '전기', '밭', '솥', '니', '일', '주일', '이상', '속', '소화', '그릭']"
1524,"['계란', '샐러드', '채소', '끼', '그릇', '반찬', '끼니', '당근', '선택', '달래', '줌', '맛', '간장', '술', '식초', '매실', '청', '들기름']"
1525,"['파스타', '샐러드', '스파게티', '채소', '양파', '마늘', '당근', '야채', '파마', '치즈', '가루', '발사믹', '식초', '레몬', '즙', '올리브', '오일', '술', '간장', '매실', '액', '기스', '후추', '스윗', '칠리소스', '약간']"
1526,"['샐러드', '한우', '끼', '식사', '손색', '판차', '넬라', '부채살', '파프리카', '방울토마토', '양파', '식빵', '러스크', '오이', '소스', '소금', '설탕', '발사믹', '식초', '올리브', '오일', '허브', '가루', '집']"
1527,"['수미', '반찬', '샌드위치', '김치', '거기', '오마니', '호', '캉', '생각', '여경', '셰프', '게살', '통조림', '게', '볶음', '감칠맛', '폭발', '지', '조합', '포테이토', '샐러드', '미아', '단호박', '식빵', '통', '달걀', '알', '파', '술', '소금', '집', '후추', '번']"
1528,"['샐러드', '접시', '오믈렛', '위', '씨', '리얼', '소스', '끼', '식사', '해결', '것', '속', '탄수화물', '계란', '단백질', '무기질', '비타민', '가지', '맛', '궁합', '영양', '삼박자', '아몬드', '베리', '컵', '채소', '줌', '방울토마토', '소금', '술', '크림치즈', '레몬', '즙', '올리브유', '설탕', '후춧가루', '약간']"
1529,"['날', '이젠', '아침', '식사', '뭘', '고민', '국수', '요기', '오이', '맛', '살마', '맛살', '말', '오', '이마', '밥', '간식', '안주', '마요네즈', '술', '꿀', '소금', '후추', '레몬', '즙', '방울']"
1530,"['장날', '사온', '단호박', '맛', '오랜만', '샐러드', '아몬드', '줌', '건포도', '마요네즈', '스푼', '설탕']"
1531,"['요즘', '고구마', '얼마', '전', '분', '저', '중', '감자', '샐러드', '것', '속', '집', '플레인', '쿠르트', '슈퍼', '하나', '구입', '피자', '바', '등장', '기호', '엄마', '표', '中', '사이즈', '달걀', '양파', '오이', '땅콩', '정도', '건포도', '요', '마요네즈', '머스터드소스', '꿀', '올리고당', '소금', '소량', '완두', '콩알', '후추', '가루', '생략', '가능']"
1532,"['군만두', '상추', '겉절이', '샐러드', '양파', '베리', '간장', '고춧가루', '매실', '액', '식초']"
1533,"['끼식', '사', '대', '샐러드', '삼겹살', '잎채소', '파마', '치즈', '가루', '드레싱', '진간장', '레몬', '식초', '즙', '올리브', '오일', '꿀', '밑간', '소금', '후춧가루', '생강가루']"
1534,"['훈제', '닭', '가슴살', '이용', '프렌치토스트', '달걀옷', '방식', '식빵', '달걀', '양파', '청포']"
1535,"['슬리', '치킨', '만남', '주말', '별미', '돌나물', '딸기', '샐러드', '닭', '가슴살', '덩이', '카레', '가루', '술', '전분', '달걀', '빵가루', '적당량', '허니', '머스', '타드', '소스', '밑간', '허브', '솔트', '청주']"
1536,"['간식', '단호박', '견과', '가베', '시럽', '오븐', '구이', '건강', '친환경', '자연', '쿡', '미니', '적당량', '아가', '베', '술']"
1537,"['연어', '꽃다발', '사용', '시선', '강탈', '특별', '날', '거', '어린이날', '간식', '장', '페퍼민트', '여장', '오이', '크림치즈', '레몬', '즙', '스푼']"
1538,"['얼마', '전', '방송', '이상민', '명란', '마요네즈', '껍질', '튀김', '것', '저', '젓갈', '일인', '요거', '중독', '맛', '빵', '양', '기름', '게', '식감', '입맛', '바게트', '뻔', '고소', '거', '백', '후추']"
1539,"['도우', '꼬막', '샐러드', '피자', '치즈', '역할', '때문', '속', '야채', '방울토마토', '냉장고', '슬라이스', '장']"
1540,"['간식', '동시', '건강식', '고구마', '샐러드', '기', '맛', '초극', '강', '남', '광장', '이마트', '계란', '마요네즈', '스푼', '머스터드', '꿀', '소금', '후추', '건포도', '옥수수', '콘', '바게트', '빵', '식빵']"
1541,"['끼', '식사', '영양', '만점', '간식', '달걀', '샬', '러드', '샐러드', '단호박', '감자', '소', '거트', '컵', '소금', '후추', '약간']"
1542,"['감자', '계란', '샐러드', '파프리카', '양파', '래미', '옥수수', '통조림', '소금', '후추', '마요네즈']"
1543,"['모닝', '봉지', '양', '방법', '서치', '샌드위치', '계란', '사과', '브로콜리', '베이컨', '줄', '고구마', '양배추', '장', '마요네즈', '설탕', '식초']"
1544,"['고구마', '직전', '구입', '양', '뭔가', '어제', '저녁', '야식', '필요', '치즈볼', '것', '연유', '마요네즈', '아몬드', '캐슈', '넛', '파르메산', '치즈', '가루', '가노', '슬라이스', '체다', '장', '타임', '약간']"
1545,"['떡국', '떡', '활용', '샐러드', '요즘', '딸기', '팩', '딸', '휘리', '릭', '끼', '식사', '대용', '브로콜리', '취향', '플레인', '거트', '숙성', '치즈', '선택', '약간']"
1546,"['눈', '양상추', '도토리묵', '샐러드']"
1547,"['언니', '국물', '콩나물', '채소', '야식', '요거', '별미', '냉채', '잡채', '하룻밤', '냉장고', '그램', '당근', '소', '부추', '미나리', '다시마', '컵', '소금', '약간', '물', '고춧가루', '술', '식초', '매실', '청', '겨자', '와사비', '마늘', '가루', '통깨', '흑임자']"
1548,"['집', '야식', '술', '연어', '샐러드', '훈제', '겨자', '잎', '장', '치커리', '로메인', '양상추', '당근', '양파', '슬라이스', '파인애플', '사과', '오렌지', '올리브', '오', '일', '후추', '소금']"
1549,"['하와이어', '포케', '나라', '회덮밥', '소스', '방법', '차이', '나', '종류', '마요네즈', '사용', '야식', '연어', '깍', '둑', '컵', '아보카도', '오이', '토마토', '양파', '어린잎', '채소', '줌', '당근', '밥', '파', '술', '스리', '차', '소금', '후춧가루', '참기름', '레몬', '즙', '통깨']"
1550,"['귀리', '단호박', '과', '고구마', '감자', '끼', '샐러드', '식용', '장미꽃', '로즈', '렌', '틸', '콩', '파프리카', '병아리', '어린잎', '새싹', '당량', '장미', '레몬', '즙', '올리브유', '꿀', '술', '요플레', '소금']"
1551,"['소고기', '감자', '샐러드', '야채', '쏙', '간식', '완료', '기', '유아', '안심', '부추', '브로', '컬리', '양파', '애호박']"
1552,"['집', '브리또', '닭', '가슴살', '소세지', '버섯', '또띠', '장', '현미밥', '파프리카', '양파', '치즈', '토마토소스', '스푼']"
1553,"['애플파이', '사과', '파이']"
1554,"['냉장고', '식빵', '못난이', '빵', '변신', '시간', '이얌', '에어', '프라이어', '필수', '장', '달걀', '호두', '베리', '연유', '소금', '약간']"
1555,"['육우', '사용', '중', '피크닉', '음식', '먼가', '생각', '평소', '일본', '만화', '드라마', '소바', '빵', '겹', '양파', '양배추', '껍질', '바게트', '아바타', '칵테일', '새우', '마리', '면', '봉', '간장', '굴', '소스', '파슬리', '파르메산', '치즈', '소금', '조금']"
1556,"['맛', '식감', '누구', '단호박', '아이', '메뉴', '제격', '식', '베타카로틴', '메타', '오닌', '함유', '섬유질', '면역력', '가을철', '보약', '떡', '케이크', '전자레인지', '가을', '영양식', '선사', '우유', '술', '올리고당', '달걀노른자', '아몬드', '슬라이스', '달걀흰자', '백설자', '일로스', '설탕']"
